ave_threshold_exposure,ave_time_exposure,ave_time_sum
1.0,1.0,1.0
1.0,1.000362120318909,1.0
1.0,1.0007242406378178,1.0
1.0,1.0010863609567267,1.0
1.0,1.0014484812756355,1.0
1.0,1.0018106015945445,1.0
1.0,1.0021727219134533,1.0
1.0,1.0025348422323621,1.0
1.0,1.0028969625512711,1.0
1.0,1.00325908287018,1.0
1.0,1.003621203189089,1.0
1.0,1.0039833235079978,1.0
1.0,1.0043454438269066,1.0
1.0,1.0047075641458156,1.0
1.0,1.0050696844647244,1.0
1.0,1.0054318047836333,1.0
1.0,1.0057130793756741,1.0
1.0,1.0050102954659776,1.0
1.0,1.0043075115562814,1.0
1.0,1.003604727646585,1.0
1.0,1.0029019437368885,1.0
1.0,1.002199159827192,1.0
1.0,1.0014963759174957,1.0
1.0,1.0007935920077995,1.0
1.0,1.0000908080981028,1.0
1.0,0.9993880241884066,1.0
1.0,0.9986852402787101,1.0
1.0,0.9979824563690136,1.0
1.0,0.9972796724593174,1.0
1.0,0.9965768885496209,1.0
1.0,0.9958741046399247,1.0
1.0,0.9951713207302282,1.0
1.0,0.9944685368205317,1.0
1.0,0.9937657529108354,1.0
1.0,0.9930629690011389,1.0
1.0,0.9923601850914425,1.0
1.0,0.9916574011817462,1.0
1.0,0.9909546172720496,1.0
1.0,0.9902518333623533,1.0
1.0,0.9895490494526569,1.0
1.0,0.9888462655429605,1.0
1.0,0.9881434816332642,1.0
1.0,0.9874406977235677,1.0
1.0,0.9867379138138713,1.0
1.0,0.986035129904175,1.0
1.0,0.9853323459944785,1.0
1.0,0.9846295620847821,1.0
1.0,0.9839267781750858,1.0
1.0,0.9832239942653893,1.0
1.0,0.982521210355693,1.0
1.0,0.9818184264459965,1.0
1.0,0.9811156425363001,1.0
1.0,0.9804128586266037,1.0
1.0,0.9797100747169073,1.0
1.0,0.9790072908072109,1.0
1.0,0.9783045068975145,1.0
1.0,0.977601722987818,1.0
1.0,0.9768989390781218,1.0
1.0,0.9761961551684253,1.0
1.0,0.9754933712587289,1.0
1.0,0.9747905873490326,1.0
1.0,0.9740878034393361,1.0
1.0,0.9733850195296396,1.0
1.0,0.9726822356199433,1.0
1.0,0.9719794517102469,1.0
1.0,0.9712766678005504,1.0
1.0,0.9705738838908541,1.0
1.0,0.9698710999811577,1.0
1.0,0.9691683160714613,1.0
1.0,0.9684655321617649,1.0
1.0,0.9677627482520685,1.0
1.0,0.9670599643423721,1.0
1.0,0.9663571804326756,1.0
1.0,0.9656543965229794,1.0
1.0,0.9649516126132829,1.0
1.0,0.9642488287035865,1.0
1.0,0.9635460447938902,1.0
1.0,0.9628432608841937,1.0
1.0,0.9621404769744972,1.0
1.0,0.9614376930648009,1.0
1.0,0.9607349091551045,1.0
1.0,0.960032125245408,1.0
1.0,0.9593293413357117,1.0
1.0,0.9586265574260153,1.0
1.0,0.9579237735163189,1.0
1.0,0.9570351050040165,1.0
1.0,0.9522338243392168,1.0
1.0,0.9474325436744171,1.0
1.0,0.9426312630096173,1.0
1.0,0.9378299823448177,1.0
1.0,0.933028701680018,1.0
1.0,0.9282274210152182,1.0
1.0,0.9234261403504185,1.0
1.0,0.918624859685619,1.0
1.0,0.9138235790208191,1.0
1.0,0.9090222983560197,1.0
1.0,0.9042210176912198,1.0
1.0,0.89941973702642,1.0
1.0,0.8946184563616204,1.0
1.0,0.8920360028875447,1.0
1.0,0.8915789675217201,1.0
1.0,0.8911219321558954,1.0
1.0,0.8906648967900708,1.0
1.0,0.8902078614242461,1.0
1.0,0.8897508260584215,1.0
1.0,0.8892937906925967,1.0
1.0,0.8888367553267721,1.0
1.0,0.8883797199609476,1.0
1.0,0.8879226845951228,1.0
1.0,0.8874656492292982,1.0
1.0,0.8870086138634735,1.0
1.0,0.8865515784976488,1.0
1.0,0.8860945431318242,1.0
1.0,0.8856375077659995,1.0
