ped_ave_time_exposure,ped_ave_threshold_exposure,ped_ave_time_sum,bike_ave_time_exposure,bike_ave_threshold_exposure,bike_ave_time_sum,final_threshold_exposure,final_time_exposure,final_time_sum
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9996896126561374,1.0,1.0,0.9980475719834825,1.0,1.0,1.0,0.99886859231981,1.0
0.9993792253122749,1.0,1.0,0.9960951439669649,1.0,1.0,1.0,0.9977371846396199,1.0
0.9990688379684122,1.0,1.0,0.9941427159504475,1.0,1.0,1.0,0.9966057769594299,1.0
0.9987584506245496,1.0,1.0,0.9921902879339299,1.0,1.0,1.0,0.9954743692792398,1.0
0.998448063280687,1.0,1.0,0.9902378599174123,1.0,1.0,1.0,0.9943429615990497,1.0
0.9981376759368245,1.0,1.0,0.9882854319008948,1.0,1.0,1.0,0.9932115539188596,1.0
0.9978272885929619,1.0,1.0,0.9863330038843774,1.0,1.0,1.0,0.9920801462386697,1.0
0.9975169012490993,1.0,1.0,0.9843805758678598,1.0,1.0,1.0,0.9909487385584795,1.0
0.9972065139052366,1.0,1.0,0.9824281478513422,1.0,1.0,1.0,0.9898173308782894,1.0
0.996896126561374,1.0,1.0,0.9804757198348247,1.0,1.0,1.0,0.9886859231980993,1.0
0.9965857392175115,1.0,1.0,0.9785232918183072,1.0,1.0,1.0,0.9875545155179093,1.0
0.9962753518736489,1.0,1.0,0.9765708638017897,1.0,1.0,1.0,0.9864231078377192,1.0
0.9959649645297863,1.0,1.0,0.9746184357852722,1.0,1.0,1.0,0.9852917001575292,1.0
0.9956545771859238,1.0,1.0,0.9726660077687546,1.0,1.0,1.0,0.9841602924773392,1.0
0.9953441898420611,1.0,1.0,0.9707135797522372,1.0,1.0,1.0,0.9830288847971491,1.0
0.9950338024981985,1.0,1.0,0.9687611517357196,1.0,1.0,1.0,0.9818974771169591,1.0
0.9947234151543359,1.0,1.0,0.966808723719202,1.0,1.0,1.0,0.980766069436769,1.0
0.9944130278104734,1.0,1.0,0.9648562957026845,1.0,1.0,1.0,0.979634661756579,1.0
0.9941026404666108,1.0,1.0,0.962903867686167,1.0,1.0,1.0,0.9785032540763889,1.0
0.9937922531227482,1.0,1.0,0.9609514396696495,1.0,1.0,1.0,0.9773718463961989,1.0
0.9934818657788855,1.0,1.0,0.958999011653132,1.0,1.0,1.0,0.9762404387160087,1.0
0.993171478435023,1.0,1.0,0.9570465836366144,1.0,1.0,1.0,0.9751090310358187,1.0
0.9928610910911604,1.0,1.0,0.9550941556200969,1.0,1.0,1.0,0.9739776233556287,1.0
0.9925507037472978,1.0,1.0,0.9531417276035794,1.0,1.0,1.0,0.9728462156754386,1.0
0.9922403164034352,1.0,1.0,0.9511892995870619,1.0,1.0,1.0,0.9717148079952486,1.0
0.9919299290595727,1.0,1.0,0.9492368715705441,1.0,1.0,1.0,0.9705834003150584,1.0
0.99161954171571,1.0,1.0,0.9472844435540269,1.0,1.0,1.0,0.9694519926348684,1.0
0.9913091543718474,1.0,1.0,0.9453320155375092,1.0,1.0,1.0,0.9683205849546783,1.0
0.9909987670279848,1.0,1.0,0.9433795875209917,1.0,1.0,1.0,0.9671891772744883,1.0
0.9906883796841223,1.0,1.0,0.9414271595044742,1.0,1.0,1.0,0.9660577695942982,1.0
0.9903779923402597,1.0,1.0,0.9394747314879567,1.0,1.0,1.0,0.9649263619141082,1.0
0.990067604996397,1.0,1.0,0.9375223034714392,1.0,1.0,1.0,0.9637949542339181,1.0
0.9897572176525344,1.0,1.0,0.9355698754549217,1.0,1.0,1.0,0.9626635465537281,1.0
0.9894468303086719,1.0,1.0,0.9336174474384041,1.0,1.0,1.0,0.9615321388735381,1.0
0.9891364429648093,1.0,1.0,0.9316650194218866,1.0,1.0,1.0,0.960400731193348,1.0
0.9888260556209467,1.0,1.0,0.9297125914053691,1.0,1.0,1.0,0.959269323513158,1.0
0.9885156682770841,1.0,1.0,0.9277601633888514,1.0,1.0,1.0,0.9581379158329677,1.0
0.9882052809332215,1.0,1.0,0.9258077353723339,1.0,1.0,1.0,0.9570065081527777,1.0
0.9878948935893589,1.0,1.0,0.9238553073558166,1.0,1.0,1.0,0.9558751004725877,1.0
0.9875845062454963,1.0,1.0,0.9219028793392989,1.0,1.0,1.0,0.9547436927923976,1.0
0.9872741189016337,1.0,1.0,0.9199504513227814,1.0,1.0,1.0,0.9536122851122075,1.0
0.9869637315577712,1.0,1.0,0.9179980233062639,1.0,1.0,1.0,0.9524808774320175,1.0
0.9866533442139086,1.0,1.0,0.9160455952897464,1.0,1.0,1.0,0.9513494697518274,1.0
0.9863429568700459,1.0,1.0,0.9140931672732289,1.0,1.0,1.0,0.9502180620716374,1.0
0.9860325695261833,1.0,1.0,0.9121407392567114,1.0,1.0,1.0,0.9490866543914473,1.0
0.9857221821823208,1.0,1.0,0.9101883112401936,1.0,1.0,1.0,0.9479552467112572,1.0
0.9854117948384582,1.0,1.0,0.9082358832236763,1.0,1.0,1.0,0.9468238390310673,1.0
0.9851014074945956,1.0,1.0,0.9062834552071588,1.0,1.0,1.0,0.9456924313508772,1.0
0.984791020150733,1.0,1.0,0.9043310271906411,1.0,1.0,1.0,0.9445610236706871,1.0
0.9844806328068704,1.0,1.0,0.9023785991741236,1.0,1.0,1.0,0.9434296159904969,1.0
0.9841702454630078,1.0,1.0,0.900426171157606,1.0,1.0,1.0,0.9422982083103069,1.0
0.9838598581191452,1.0,1.0,0.8984737431410885,1.0,1.0,1.0,0.9411668006301168,1.0
0.9835494707752827,1.0,1.0,0.896521315124571,1.0,1.0,1.0,0.9400353929499268,1.0
0.9832390834314201,1.0,1.0,0.8945688871080535,1.0,1.0,1.0,0.9389039852697367,1.0
0.9829286960875574,1.0,1.0,0.8926164590915359,1.0,1.0,1.0,0.9377725775895467,1.0
0.9826183087436948,1.0,1.0,0.8906640310750185,1.0,1.0,1.0,0.9366411699093566,1.0
0.9823079213998323,1.0,1.0,0.8887116030585009,1.0,1.0,1.0,0.9355097622291666,1.0
0.9819975340559697,1.0,1.0,0.8867591750419833,1.0,1.0,1.0,0.9343783545489766,1.0
0.9816871467121071,1.0,1.0,0.884806747025466,1.0,1.0,1.0,0.9332469468687865,1.0
0.9813767593682445,1.0,1.0,0.8828543190089483,1.0,1.0,1.0,0.9321155391885965,1.0
0.981066372024382,1.0,1.0,0.8809018909924308,1.0,1.0,1.0,0.9309841315084064,1.0
0.9807559846805193,1.0,1.0,0.8789494629759133,1.0,1.0,1.0,0.9298527238282163,1.0
0.9804455973366567,1.0,1.0,0.8769970349593957,1.0,1.0,1.0,0.9287213161480262,1.0
0.9801352099927941,1.0,1.0,0.8750446069428782,1.0,1.0,1.0,0.9275899084678362,1.0
0.9798248226489316,1.0,1.0,0.8730921789263607,1.0,1.0,1.0,0.9264585007876461,1.0
0.979514435305069,1.0,1.0,0.8711397509098432,1.0,1.0,1.0,0.9253270931074561,1.0
0.9792040479612064,1.0,1.0,0.8691873228933258,1.0,1.0,1.0,0.9241956854272662,1.0
0.9788936606173437,1.0,1.0,0.8672348948768083,1.0,1.0,1.0,0.923064277747076,1.0
0.9785832732734812,1.0,1.0,0.8652824668602905,1.0,1.0,1.0,0.9219328700668858,1.0
0.9782728859296186,1.0,1.0,0.863330038843773,1.0,1.0,1.0,0.9208014623866958,1.0
0.977962498585756,1.0,1.0,0.8613776108272555,1.0,1.0,1.0,0.9196700547065058,1.0
0.9776521112418934,1.0,1.0,0.859425182810738,1.0,1.0,1.0,0.9185386470263157,1.0
0.9773417238980309,1.0,1.0,0.8574727547942205,1.0,1.0,1.0,0.9174072393461257,1.0
0.9770313365541682,1.0,1.0,0.855520326777703,1.0,1.0,1.0,0.9162758316659356,1.0
0.9767209492103056,1.0,1.0,0.8535678987611854,1.0,1.0,1.0,0.9151444239857456,1.0
0.976410561866443,1.0,1.0,0.8516154707446679,1.0,1.0,1.0,0.9140130163055555,1.0
0.9761001745225805,1.0,1.0,0.8496630427281504,1.0,1.0,1.0,0.9128816086253655,1.0
0.9757897871787179,1.0,1.0,0.8477106147116329,1.0,1.0,1.0,0.9117502009451754,1.0
0.9754793998348553,1.0,1.0,0.8457581866951153,1.0,1.0,1.0,0.9106187932649853,1.0
0.9751690124909926,1.0,1.0,0.8438057586785979,1.0,1.0,1.0,0.9094873855847952,1.0
0.9748586251471301,1.0,1.0,0.8418533306620802,1.0,1.0,1.0,0.9083559779046051,1.0
0.9745482378032675,1.0,1.0,0.8399009026455627,1.0,1.0,1.0,0.907224570224415,1.0
0.9742378504594049,1.0,1.0,0.8379484746290453,1.0,1.0,1.0,0.9060931625442251,1.0
0.9739274631155423,1.0,1.0,0.8359960466125277,1.0,1.0,1.0,0.904961754864035,1.0
0.9736170757716797,1.0,1.0,0.8340436185960102,1.0,1.0,1.0,0.9038303471838449,1.0
0.9733066884278171,1.0,1.0,0.8320911905794927,1.0,1.0,1.0,0.9026989395036549,1.0
0.9729963010839545,1.0,1.0,0.8301387625629751,1.0,1.0,1.0,0.9015675318234648,1.0
0.972685913740092,1.0,1.0,0.8281863345464576,1.0,1.0,1.0,0.9004361241432748,1.0
0.9723755263962294,1.0,1.0,0.8262339065299401,1.0,1.0,1.0,0.8993047164630847,1.0
0.9720651390523668,1.0,1.0,0.8242814785134225,1.0,1.0,1.0,0.8981733087828947,1.0
0.9717547517085041,1.0,1.0,0.8223290504969051,1.0,1.0,1.0,0.8970419011027047,1.0
0.9714443643646415,1.0,1.0,0.8203766224803876,1.0,1.0,1.0,0.8959104934225146,1.0
0.971133977020779,1.0,1.0,0.8184241944638699,1.0,1.0,1.0,0.8947790857423245,1.0
0.9708235896769164,1.0,1.0,0.8164717664473524,1.0,1.0,1.0,0.8936476780621344,1.0
0.9705132023330538,1.0,1.0,0.8145193384308349,1.0,1.0,1.0,0.8925162703819444,1.0
0.9702028149891913,1.0,1.0,0.8125669104143174,1.0,1.0,1.0,0.8913848627017543,1.0
0.9698924276453286,1.0,1.0,0.8114345768360877,1.0,1.0,1.0,0.8906635022407081,1.0
0.969582040301466,1.0,1.0,0.8107880804692205,1.0,1.0,1.0,0.8901850603853432,1.0
0.9692716529576034,1.0,1.0,0.8101415841023533,1.0,1.0,1.0,0.8897066185299783,1.0
0.9689612656137409,1.0,1.0,0.8094950877354861,1.0,1.0,1.0,0.8892281766746135,1.0
0.9686508782698783,1.0,1.0,0.808848591368619,1.0,1.0,1.0,0.8887497348192486,1.0
0.9683404909260157,1.0,1.0,0.8082020950017517,1.0,1.0,1.0,0.8882712929638836,1.0
0.968030103582153,1.0,1.0,0.8075555986348846,1.0,1.0,1.0,0.8877928511085188,1.0
0.9677197162382905,1.0,1.0,0.8069091022680174,1.0,1.0,1.0,0.887314409253154,1.0
0.9674093288944279,1.0,1.0,0.8062626059011502,1.0,1.0,1.0,0.886835967397789,1.0
0.9670989415505653,1.0,1.0,0.805616109534283,1.0,1.0,1.0,0.8863575255424241,1.0
0.9667885542067027,1.0,1.0,0.8049696131674158,1.0,1.0,1.0,0.8858790836870593,1.0
0.96647816686284,1.0,1.0,0.8043231168005487,1.0,1.0,1.0,0.8854006418316944,1.0
0.9661677795189775,1.0,1.0,0.8036766204336815,1.0,1.0,1.0,0.8849221999763295,1.0
0.9658573921751149,1.0,1.0,0.8030301240668143,0.8951273351159906,1.2217209734243757,0.9475636675579953,0.8844437581209645,1.1108604867121878
0.9655470048312523,1.0,1.0,0.8023836276999471,0.7454919474156354,1.53807894770062,0.8727459737078177,0.8839653162655997,1.26903947385031
0.9652366174873898,1.0,1.0,0.8017371313330799,0.7454919474156354,1.53807894770062,0.8727459737078177,0.8834868744102349,1.26903947385031
