ave_threshold_exposure,ave_time_exposure,ave_time_sum
1.0,1.0,1.0
1.0,0.9985331100042973,1.0
1.0,0.9970662200085946,1.0
1.0,0.9955993300128919,1.0
1.0,0.9941324400171893,1.0
1.0,0.9926655500214866,1.0
1.0,0.9911986600257838,1.0
1.0,0.9897317700300812,1.0
1.0,0.9882648800343785,1.0
1.0,0.9867979900386759,1.0
1.0,0.9853311000429731,1.0
1.0,0.9838642100472704,1.0
1.0,0.9823973200515678,1.0
1.0,0.980930430055865,1.0
1.0,0.9794635400601623,1.0
1.0,0.9779966500644597,1.0
1.0,0.976529760068757,1.0
1.0,0.9750628700730543,1.0
1.0,0.9735959800773516,1.0
1.0,0.9721290900816489,1.0
1.0,0.9706622000859462,1.0
1.0,0.9691953100902435,1.0
1.0,0.9677284200945409,1.0
1.0,0.9662615300988382,1.0
1.0,0.9647946401031354,1.0
1.0,0.9633277501074328,1.0
1.0,0.9618608601117301,1.0
1.0,0.9603939701160275,1.0
1.0,0.9589270801203248,1.0
1.0,0.9580727094355475,1.0
1.0,0.9576534112990008,1.0
1.0,0.9572341131624541,1.0
1.0,0.9568148150259074,1.0
1.0,0.9563955168893608,1.0
1.0,0.955976218752814,1.0
1.0,0.9555569206162674,1.0
1.0,0.9551376224797207,1.0
1.0,0.954718324343174,1.0
1.0,0.9542990262066273,1.0
1.0,0.9538797280700807,1.0
1.0,0.953460429933534,1.0
1.0,0.9530411317969872,1.0
1.0,0.9526218336604406,1.0
1.0,0.9522025355238939,1.0
1.0,0.9517832373873473,1.0
1.0,0.9513639392508005,1.0
1.0,0.9509446411142539,1.0
1.0,0.9505253429777072,1.0
1.0,0.9501060448411606,1.0
1.0,0.9496867467046138,1.0
1.0,0.9492674485680671,1.0
1.0,0.9488481504315205,1.0
1.0,0.9484288522949738,1.0
1.0,0.9480095541584271,1.0
1.0,0.9475902560218804,1.0
1.0,0.9471709578853338,1.0
1.0,0.9467516597487871,1.0
1.0,0.9463323616122404,1.0
1.0,0.9459130634756937,1.0
1.0,0.9454937653391471,1.0
1.0,0.9450744672026004,1.0
1.0,0.9446551690660536,1.0
1.0,0.944235870929507,1.0
1.0,0.9438165727929603,1.0
1.0,0.9433972746564137,1.0
1.0,0.9429779765198669,1.0
1.0,0.9425586783833203,1.0
1.0,0.9421393802467736,1.0
1.0,0.941720082110227,1.0
1.0,0.9413007839736802,1.0
1.0,0.9408814858371335,1.0
1.0,0.9404621877005869,1.0
1.0,0.9400428895640401,1.0
1.0,0.9396235914274935,1.0
1.0,0.9392042932909468,1.0
1.0,0.9387849951544002,1.0
1.0,0.9383656970178534,1.0
1.0,0.9379463988813068,1.0
1.0,0.9375271007447601,1.0
1.0,0.9371078026082134,1.0
1.0,0.9366885044716667,1.0
1.0,0.93626920633512,1.0
1.0,0.9358499081985734,1.0
1.0,0.9354306100620267,1.0
1.0,0.93501131192548,1.0
1.0,0.9345920137889333,1.0
1.0,0.9341727156523866,1.0
1.0,0.93375341751584,1.0
1.0,0.9333341193792932,1.0
1.0,0.9329148212427466,1.0
1.0,0.9324955231061999,1.0
1.0,0.9320762249696533,1.0
1.0,0.9316569268331065,1.0
1.0,0.9312376286965599,1.0
1.0,0.9308183305600132,1.0
1.0,0.9303990324234666,1.0
1.0,0.9299797342869198,1.0
1.0,0.9295604361503731,1.0
1.0,0.9291411380138265,1.0
1.0,0.9287218398772797,1.0
1.0,0.9283025417407331,1.0
1.0,0.9278832436041864,1.0
1.0,0.9274639454676398,1.0
1.0,0.927044647331093,1.0
1.0,0.9266253491945464,1.0
1.0,0.9262060510579997,1.0
1.0,0.925786752921453,1.0
1.0,0.9253674547849063,1.0
1.0,0.9249481566483596,1.0
1.0,0.924528858511813,1.0
1.0,0.9241095603752663,1.0
1.0,0.9236902622387196,1.0
1.0,0.9232709641021729,1.0
1.0,0.9228516659656263,1.0
1.0,0.9224323678290796,1.0
