ped_ave_time_exposure,ped_ave_threshold_exposure,ped_ave_time_sum,bike_ave_time_exposure,bike_ave_threshold_exposure,bike_ave_time_sum,final_threshold_exposure,final_time_exposure,final_time_sum
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9997652383020785,1.0,1.0,0.9982187724719398,1.0,1.0,1.0,0.9989920053870092,1.0
0.9995304766041571,1.0,1.0,0.9964375449438797,1.0,1.0,1.0,0.9979840107740183,1.0
0.9992957149062356,1.0,1.0,0.9946563174158195,1.0,1.0,1.0,0.9969760161610275,1.0
0.9990609532083141,1.0,1.0,0.9928750898877594,1.0,1.0,1.0,0.9959680215480368,1.0
0.9988261915103926,1.0,1.0,0.9910938623596992,1.0,1.0,1.0,0.9949600269350459,1.0
0.9985914298124712,1.0,1.0,0.989312634831639,1.0,1.0,1.0,0.9939520323220551,1.0
0.9983566681145497,1.0,1.0,0.9875314073035789,1.0,1.0,1.0,0.9929440377090644,1.0
0.9981219064166283,1.0,1.0,0.9857501797755187,1.0,1.0,1.0,0.9919360430960735,1.0
0.9978871447187068,1.0,1.0,0.9839689522474585,1.0,1.0,1.0,0.9909280484830827,1.0
0.9976523830207853,1.0,1.0,0.9821877247193984,1.0,1.0,1.0,0.9899200538700919,1.0
0.9974176213228639,1.0,1.0,0.9804064971913383,1.0,1.0,1.0,0.9889120592571011,1.0
0.9971828596249424,1.0,1.0,0.9786252696632781,1.0,1.0,1.0,0.9879040646441102,1.0
0.996948097927021,1.0,1.0,0.9768440421352179,1.0,1.0,1.0,0.9868960700311195,1.0
0.9967133362290995,1.0,1.0,0.9750628146071578,1.0,1.0,1.0,0.9858880754181287,1.0
0.996478574531178,1.0,1.0,0.9732815870790976,1.0,1.0,1.0,0.9848800808051379,1.0
0.9962438128332566,1.0,1.0,0.9715003595510375,1.0,1.0,1.0,0.983872086192147,1.0
0.9960090511353351,1.0,1.0,0.9697191320229773,1.0,1.0,1.0,0.9828640915791562,1.0
0.9957742894374136,1.0,1.0,0.9679379044949171,1.0,1.0,1.0,0.9818560969661654,1.0
0.9955395277394922,1.0,1.0,0.966156676966857,1.0,1.0,1.0,0.9808481023531745,1.0
0.9953047660415707,1.0,1.0,0.9643754494387968,1.0,1.0,1.0,0.9798401077401837,1.0
0.9950700043436492,1.0,1.0,0.9625942219107367,1.0,1.0,1.0,0.978832113127193,1.0
0.9948352426457278,1.0,1.0,0.9608129943826765,1.0,1.0,1.0,0.9778241185142021,1.0
0.9946004809478063,1.0,1.0,0.9590317668546163,1.0,1.0,1.0,0.9768161239012113,1.0
0.9943657192498848,1.0,1.0,0.9572505393265562,1.0,1.0,1.0,0.9758081292882206,1.0
0.9941309575519635,1.0,1.0,0.955469311798496,1.0,1.0,1.0,0.9748001346752297,1.0
0.9938961958540419,1.0,1.0,0.9536880842704358,1.0,1.0,1.0,0.9737921400622389,1.0
0.9936614341561205,1.0,1.0,0.9519068567423757,1.0,1.0,1.0,0.9727841454492481,1.0
0.9934266724581989,1.0,1.0,0.9501256292143155,1.0,1.0,1.0,0.9717761508362572,1.0
0.9931919107602776,1.0,1.0,0.9483444016862554,1.0,1.0,1.0,0.9707681562232665,1.0
0.9929571490623561,1.0,1.0,0.9465631741581952,1.0,1.0,1.0,0.9697601616102757,1.0
0.9927223873644346,1.0,1.0,0.9447819466301351,1.0,1.0,1.0,0.968752166997285,1.0
0.9924876256665132,1.0,1.0,0.943000719102075,1.0,1.0,1.0,0.9677441723842941,1.0
0.9922528639685917,1.0,1.0,0.9412194915740149,1.0,1.0,1.0,0.9667361777713033,1.0
0.9920181022706702,1.0,1.0,0.9394382640459547,1.0,1.0,1.0,0.9657281831583124,1.0
0.9917833405727488,1.0,1.0,0.9376570365178944,1.0,1.0,1.0,0.9647201885453216,1.0
0.9915485788748273,1.0,1.0,0.9358758089898344,1.0,1.0,1.0,0.9637121939323308,1.0
0.9913138171769058,1.0,1.0,0.9340945814617742,1.0,1.0,1.0,0.9627041993193399,1.0
0.9910790554789843,1.0,1.0,0.9323133539337141,1.0,1.0,1.0,0.9616962047063492,1.0
0.9908442937810629,1.0,1.0,0.9305321264056539,1.0,1.0,1.0,0.9606882100933584,1.0
0.9906095320831414,1.0,1.0,0.9287508988775937,1.0,1.0,1.0,0.9596802154803675,1.0
0.9903747703852199,1.0,1.0,0.9269696713495336,1.0,1.0,1.0,0.9586722208673768,1.0
0.9901400086872985,1.0,1.0,0.9251884438214734,1.0,1.0,1.0,0.957664226254386,1.0
0.9899052469893771,1.0,1.0,0.9234072162934132,1.0,1.0,1.0,0.9566562316413951,1.0
0.9896704852914555,1.0,1.0,0.9216259887653531,1.0,1.0,1.0,0.9556482370284043,1.0
0.989435723593534,1.0,1.0,0.9198447612372929,1.0,1.0,1.0,0.9546402424154135,1.0
0.9892009618956126,1.0,1.0,0.9180635337092328,1.0,1.0,1.0,0.9536322478024226,1.0
0.9889662001976911,1.0,1.0,0.9162823061811726,1.0,1.0,1.0,0.9526242531894318,1.0
0.9887314384997697,1.0,1.0,0.9145010786531124,1.0,1.0,1.0,0.951616258576441,1.0
0.9884966768018483,1.0,1.0,0.9127198511250523,1.0,1.0,1.0,0.9506082639634503,1.0
0.9882619151039268,1.0,1.0,0.9109386235969921,1.0,1.0,1.0,0.9496002693504595,1.0
0.9880271534060053,1.0,1.0,0.909157396068932,1.0,1.0,1.0,0.9485922747374687,1.0
0.9877923917080839,1.0,1.0,0.9073761685408718,1.0,1.0,1.0,0.9475842801244778,1.0
0.9875576300101624,1.0,1.0,0.9055949410128117,1.0,1.0,1.0,0.946576285511487,1.0
0.9873228683122409,1.0,1.0,0.9038137134847515,1.0,1.0,1.0,0.9455682908984961,1.0
0.9870881066143194,1.0,1.0,0.9020324859566914,1.0,1.0,1.0,0.9445602962855054,1.0
0.986853344916398,1.0,1.0,0.9002512584286312,1.0,1.0,1.0,0.9435523016725146,1.0
0.9866185832184765,1.0,1.0,0.898470030900571,1.0,1.0,1.0,0.9425443070595237,1.0
0.986383821520555,1.0,1.0,0.8966888033725109,1.0,1.0,1.0,0.941536312446533,1.0
0.9861490598226336,1.0,1.0,0.8949075758444507,1.0,1.0,1.0,0.9405283178335422,1.0
0.9859142981247121,1.0,1.0,0.8931263483163905,1.0,1.0,1.0,0.9395203232205513,1.0
0.9856795364267906,1.0,1.0,0.8913451207883303,1.0,1.0,1.0,0.9385123286075605,1.0
0.9854447747288692,1.0,1.0,0.889603727840931,1.0,1.0,1.0,0.9375242512849,1.0
0.9852100130309478,1.0,1.0,0.8880593766309248,1.0,1.0,1.0,0.9366346948309363,1.0
0.9849752513330263,1.0,1.0,0.8865150254209185,1.0,1.0,1.0,0.9357451383769724,1.0
0.9847404896351047,1.0,1.0,0.8849706742109125,1.0,1.0,1.0,0.9348555819230087,1.0
0.9845057279371834,1.0,1.0,0.8834263230009063,1.0,1.0,1.0,0.9339660254690448,1.0
