threshold,normal_time,aqi_time,average_normal_exp_history,average_route_exp_history,total_normal_exp_history,total_route_exp
132,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
131,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
130,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
129,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
128,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
127,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
126,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
125,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
124,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
123,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
122,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
121,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
120,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
119,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
118,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
117,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
116,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
115,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
114,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
113,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
112,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
111,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
110,1896.027,1907.277,61.18318740152244,51.29343498690508,4.881419123637873,4.079963700431492
109,1896.027,1907.277,61.18318740152244,51.29343498690508,4.881419123637873,4.079963700431492
108,1896.027,1907.277,61.18318740152244,51.29343498690508,4.881419123637873,4.079963700431492
107,1896.027,1907.277,61.18318740152244,51.29343498690508,4.881419123637873,4.079963700431492
106,1896.027,1907.277,61.18318740152244,51.29343498690508,4.881419123637873,4.079963700431492
105,1896.027,1907.277,61.18318740152244,51.29343498690508,4.881419123637873,4.079963700431492
104,1896.027,1907.277,61.18318740152244,51.29343498690508,4.881419123637873,4.079963700431492
103,1896.027,1907.277,61.18318740152244,51.29343498690508,4.881419123637873,4.079963700431492
102,1896.027,1907.277,61.18318740152244,51.29343498690508,4.881419123637873,4.079963700431492
101,1896.027,1907.277,61.18318740152244,51.29343498690508,4.881419123637873,4.079963700431492
100,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
99,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
98,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
97,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
96,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
95,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
94,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
93,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
92,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
91,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
90,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
89,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
88,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
87,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
86,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
85,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
84,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
83,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
82,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
81,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
80,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
79,1896.027,2077.177,61.18318740152244,46.295117123564665,4.881419123637873,4.0614018202605155
78,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
77,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
76,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
75,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
74,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
73,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
72,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
71,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
70,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
69,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
68,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
67,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
66,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
65,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
64,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
63,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
62,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
61,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
60,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
59,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
58,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
57,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
56,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
55,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
54,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
53,1896.027,2161.677,61.18318740152244,40.28963134349149,4.881419123637873,3.6614525331112318
52,1896.027,2840.572,61.18318740152244,32.40429521410559,4.881419123637873,3.9465601583544543
51,1896.027,2946.222,61.18318740152244,30.777438844708893,4.881419123637873,3.8921968661283435
50,1896.027,2946.222,61.18318740152244,30.777438844708893,4.881419123637873,3.8921968661283435
49,1896.027,2946.222,61.18318740152244,30.777438844708893,4.881419123637873,3.8921968661283435
48,1896.027,2946.222,61.18318740152244,30.777438844708893,4.881419123637873,3.8921968661283435
47,1896.027,2946.222,61.18318740152244,30.777438844708893,4.881419123637873,3.8921968661283435
46,1896.027,2946.222,61.18318740152244,30.777438844708893,4.881419123637873,3.8921968661283435
45,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
44,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
43,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
42,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
41,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
40,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
39,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
38,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
37,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
36,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
35,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
34,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
33,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
32,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
31,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
30,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
29,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
28,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
27,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
26,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
25,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
24,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
23,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
22,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
21,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
20,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
19,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
18,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
17,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
16,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
15,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
14,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
13,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
12,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
11,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
10,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
9,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
8,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
7,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
6,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
5,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
4,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
3,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
2,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
1,1896.027,1896.027,61.18318740152244,61.18318740152244,4.881419123637873,4.881419123637873
