threshold,normal_time,aqi_time,average_normal_exp_history,average_route_exp_history,total_normal_exp_history,total_route_exp
132,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
131,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
130,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
129,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
128,931.147,1090.677,116.70827678319078,115.95778081244822,1.3928529067748852,1.622404140909891
127,931.147,1090.677,116.70827678319078,115.95778081244822,1.3928529067748852,1.622404140909891
126,931.147,1090.677,116.70827678319078,115.95778081244822,1.3928529067748852,1.622404140909891
125,931.147,1090.677,116.70827678319078,115.95778081244822,1.3928529067748852,1.622404140909891
124,931.147,1274.912,116.70827678319078,112.12258149953858,1.3928529067748852,1.8363532485718141
123,931.147,2284.559,116.70827678319078,90.40543501603415,1.3928529067748852,2.6636597783067737
122,931.147,2284.559,116.70827678319078,90.40543501603415,1.3928529067748852,2.6636597783067737
121,931.147,2284.559,116.70827678319078,90.40543501603415,1.3928529067748852,2.6636597783067737
120,931.147,2284.559,116.70827678319078,90.40543501603415,1.3928529067748852,2.6636597783067737
119,931.147,2284.559,116.70827678319078,90.40543501603415,1.3928529067748852,2.6636597783067737
118,931.147,2284.559,116.70827678319078,90.40543501603415,1.3928529067748852,2.6636597783067737
117,931.147,2284.559,116.70827678319078,90.40543501603415,1.3928529067748852,2.6636597783067737
116,931.147,2284.559,116.70827678319078,90.40543501603415,1.3928529067748852,2.6636597783067737
115,931.147,2284.559,116.70827678319078,90.40543501603415,1.3928529067748852,2.6636597783067737
114,931.147,2284.559,116.70827678319078,90.40543501603415,1.3928529067748852,2.6636597783067737
113,931.147,2284.559,116.70827678319078,90.40543501603415,1.3928529067748852,2.6636597783067737
112,931.147,2284.559,116.70827678319078,90.40543501603415,1.3928529067748852,2.6636597783067737
111,931.147,2284.559,116.70827678319078,90.40543501603415,1.3928529067748852,2.6636597783067737
110,931.147,3482.323,116.70827678319078,81.79153039584675,1.3928529067748852,3.6221287149911947
109,931.147,3482.323,116.70827678319078,81.79153039584675,1.3928529067748852,3.6221287149911947
108,931.147,3482.323,116.70827678319078,81.79153039584675,1.3928529067748852,3.6221287149911947
107,931.147,3482.323,116.70827678319078,81.79153039584675,1.3928529067748852,3.6221287149911947
106,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
105,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
104,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
103,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
102,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
101,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
100,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
99,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
98,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
97,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
96,931.147,931.147,116.70827678319078,116.70827678319078,1.3928529067748852,1.3928529067748852
