threshold,normal_time,aqi_time,average_normal_exp_history,average_route_exp_history,total_normal_exp_history,total_route_exp
132,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
131,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
130,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
129,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
128,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
127,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
126,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
125,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
124,849.174,907.827,117.59442973745533,115.02872963036491,1.2466971959152437,1.3073989873938276
123,849.174,2187.819,117.59442973745533,103.10410925155084,1.2466971959152437,2.8302658724988317
122,849.174,2187.819,117.59442973745533,103.10410925155084,1.2466971959152437,2.8302658724988317
121,849.174,2187.819,117.59442973745533,103.10410925155084,1.2466971959152437,2.8302658724988317
120,849.174,2187.819,117.59442973745533,103.10410925155084,1.2466971959152437,2.8302658724988317
119,849.174,2187.819,117.59442973745533,103.10410925155084,1.2466971959152437,2.8302658724988317
118,849.174,2187.819,117.59442973745533,103.10410925155084,1.2466971959152437,2.8302658724988317
117,849.174,2332.995,117.59442973745533,101.20921974276519,1.2466971959152437,3.0112316337732525
116,849.174,2332.995,117.59442973745533,101.20921974276519,1.2466971959152437,3.0112316337732525
115,849.174,2332.995,117.59442973745533,101.20921974276519,1.2466971959152437,3.0112316337732525
114,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
113,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
112,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
111,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
110,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
109,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
108,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
107,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
106,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
105,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
104,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
103,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
102,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
101,849.174,3082.238,117.59442973745533,71.30953729203331,1.2466971959152437,2.785177820458513
100,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
99,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
98,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
97,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
96,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
95,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
94,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
93,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
92,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
91,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
90,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
89,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
88,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
87,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
86,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
85,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
84,849.174,849.174,117.59442973745533,117.59442973745533,1.2466971959152437,1.2466971959152437
