ave_threshold_exposure,ave_time_exposure,ave_time_sum
1.0,1.0,1.0
1.0,0.9997652383020785,1.0
1.0,0.9995304766041571,1.0
1.0,0.9992957149062356,1.0
1.0,0.9990609532083141,1.0
1.0,0.9988261915103926,1.0
1.0,0.9985914298124712,1.0
1.0,0.9983566681145497,1.0
1.0,0.9981219064166283,1.0
1.0,0.9978871447187068,1.0
1.0,0.9976523830207853,1.0
1.0,0.9974176213228639,1.0
1.0,0.9971828596249424,1.0
1.0,0.996948097927021,1.0
1.0,0.9967133362290995,1.0
1.0,0.996478574531178,1.0
1.0,0.9962438128332566,1.0
1.0,0.9960090511353351,1.0
1.0,0.9957742894374136,1.0
1.0,0.9955395277394922,1.0
1.0,0.9953047660415707,1.0
1.0,0.9950700043436492,1.0
1.0,0.9948352426457278,1.0
1.0,0.9946004809478063,1.0
1.0,0.9943657192498848,1.0
1.0,0.9941309575519635,1.0
1.0,0.9938961958540419,1.0
1.0,0.9936614341561205,1.0
1.0,0.9934266724581989,1.0
1.0,0.9931919107602776,1.0
1.0,0.9929571490623561,1.0
1.0,0.9927223873644346,1.0
1.0,0.9924876256665132,1.0
1.0,0.9922528639685917,1.0
1.0,0.9920181022706702,1.0
1.0,0.9917833405727488,1.0
1.0,0.9915485788748273,1.0
1.0,0.9913138171769058,1.0
1.0,0.9910790554789843,1.0
1.0,0.9908442937810629,1.0
1.0,0.9906095320831414,1.0
1.0,0.9903747703852199,1.0
1.0,0.9901400086872985,1.0
1.0,0.9899052469893771,1.0
1.0,0.9896704852914555,1.0
1.0,0.989435723593534,1.0
1.0,0.9892009618956126,1.0
1.0,0.9889662001976911,1.0
1.0,0.9887314384997697,1.0
1.0,0.9884966768018483,1.0
1.0,0.9882619151039268,1.0
1.0,0.9880271534060053,1.0
1.0,0.9877923917080839,1.0
1.0,0.9875576300101624,1.0
1.0,0.9873228683122409,1.0
1.0,0.9870881066143194,1.0
1.0,0.986853344916398,1.0
1.0,0.9866185832184765,1.0
1.0,0.986383821520555,1.0
1.0,0.9861490598226336,1.0
1.0,0.9859142981247121,1.0
1.0,0.9856795364267906,1.0
1.0,0.9854447747288692,1.0
1.0,0.9852100130309478,1.0
1.0,0.9849752513330263,1.0
1.0,0.9847404896351047,1.0
1.0,0.9845057279371834,1.0
1.0,0.9842709662392618,1.0
1.0,0.9840362045413404,1.0
1.0,0.983801442843419,1.0
1.0,0.9835666811454975,1.0
1.0,0.983331919447576,1.0
1.0,0.9830971577496546,1.0
1.0,0.9828623960517331,1.0
1.0,0.9826276343538116,1.0
1.0,0.9823928726558901,1.0
1.0,0.9821581109579687,1.0
1.0,0.9819233492600472,1.0
1.0,0.9816885875621258,1.0
1.0,0.9814538258642043,1.0
1.0,0.9812190641662828,1.0
1.0,0.9809843024683613,1.0
1.0,0.9807495407704399,1.0
1.0,0.9805147790725185,1.0
1.0,0.980280017374597,1.0
1.0,0.9800452556766754,1.0
1.0,0.9798104939787541,1.0
1.0,0.9795757322808326,1.0
1.0,0.9793409705829111,1.0
1.0,0.9791062088849897,1.0
1.0,0.9788714471870682,1.0
1.0,0.9786366854891467,1.0
1.0,0.9784019237912253,1.0
1.0,0.9781671620933038,1.0
1.0,0.9779324003953823,1.0
1.0,0.9776976386974608,1.0
1.0,0.9774628769995394,1.0
1.0,0.9772281153016179,1.0
1.0,0.9769933536036964,1.0
1.0,0.9767585919057751,1.0
1.0,0.9765238302078536,1.0
1.0,0.9762890685099321,1.0
1.0,0.9760543068120106,1.0
1.0,0.9758195451140891,1.0
1.0,0.9755847834161677,1.0
1.0,0.9753500217182463,1.0
1.0,0.9751152600203248,1.0
1.0,0.9748804983224033,1.0
1.0,0.9746457366244818,1.0
1.0,0.9744109749265604,1.0
1.0,0.9741762132286389,1.0
1.0,0.9739414515307174,1.0
1.0,0.973706689832796,1.0
1.0,0.9734719281348745,1.0
1.0,0.973237166436953,1.0
1.0,0.9730024047390315,1.0
1.0,0.9727676430411101,1.0
1.0,0.9725328813431886,1.0
1.0,0.9722981196452671,1.0
1.0,0.9720633579473458,1.0
1.0,0.9718285962494242,1.0
1.0,0.9715938345515027,1.0
1.0,0.9713590728535814,1.0
1.0,0.9711243111556599,1.0
1.0,0.9708895494577384,1.0
1.0,0.970654787759817,1.0
1.0,0.9704200260618955,1.0
1.0,0.970185264363974,1.0
1.0,0.9699505026660525,1.0
1.0,0.9697157409681311,1.0
1.0,0.9694809792702096,1.0
1.0,0.9692462175722881,1.0
1.0,0.9690114558743667,1.0
1.0,0.9687766941764452,1.0
1.0,0.9685419324785237,1.0
1.0,0.9683071707806024,1.0
1.0,0.9680724090826809,1.0
1.0,0.9678376473847594,1.0
1.0,0.9676028856868379,1.0
1.0,0.9673681239889165,1.0
1.0,0.967133362290995,1.0
1.0,0.9668986005930735,1.0
1.0,0.9666638388951521,1.0
1.0,0.9664290771972306,1.0
1.0,0.9661943154993091,1.0
1.0,0.9659595538013876,1.0
1.0,0.9657247921034662,1.0
1.0,0.9654900304055447,1.0
1.0,0.9652552687076232,1.0
1.0,0.9650205070097018,1.0
1.0,0.9647857453117803,1.0
1.0,0.9645509836138588,1.0
1.0,0.9643162219159374,1.0
1.0,0.9640814602180159,1.0
1.0,0.9638466985200944,1.0
1.0,0.9636119368221729,1.0
1.0,0.9633771751242515,1.0
1.0,0.96314241342633,1.0
1.0,0.9629076517284086,1.0
1.0,0.9626728900304872,1.0
1.0,0.9624381283325657,1.0
1.0,0.9622033666346442,1.0
1.0,0.9619686049367228,1.0
1.0,0.9617338432388013,1.0
1.0,0.9614990815408798,1.0
1.0,0.9612643198429583,1.0
1.0,0.9610295581450369,1.0
1.0,0.9607947964471154,1.0
1.0,0.9605600347491939,1.0
