ave_threshold_exposure,ave_time_exposure,ave_time_sum
1.0,1.0,1.0
1.0,0.9995360565275271,1.0
1.0,0.9990721130550543,1.0
1.0,0.9986081695825815,1.0
1.0,0.9981442261101086,1.0
1.0,0.9976802826376356,1.0
1.0,0.9972163391651627,1.0
1.0,0.9967523956926899,1.0
1.0,0.996288452220217,1.0
1.0,0.9958245087477442,1.0
1.0,0.9953605652752713,1.0
1.0,0.9948966218027984,1.0
1.0,0.9944326783303254,1.0
1.0,0.9939687348578526,1.0
1.0,0.9935047913853798,1.0
1.0,0.9930408479129069,1.0
1.0,0.992576904440434,1.0
1.0,0.9921129609679611,1.0
1.0,0.9916490174954883,1.0
1.0,0.9911850740230155,1.0
1.0,0.9907211305505426,1.0
1.0,0.9902571870780696,1.0
1.0,0.9897932436055967,1.0
1.0,0.9893293001331238,1.0
1.0,0.9888653566606509,1.0
1.0,0.9884014131881781,1.0
1.0,0.9879374697157053,1.0
1.0,0.9874735262432324,1.0
1.0,0.9870095827707595,1.0
1.0,0.9865456392982865,1.0
1.0,0.9860816958258137,1.0
1.0,0.9856177523533409,1.0
1.0,0.985153808880868,1.0
1.0,0.9846898654083951,1.0
1.0,0.9842259219359222,1.0
1.0,0.9837619784634494,1.0
1.0,0.9832980349909766,1.0
1.0,0.9828340915185036,1.0
1.0,0.9823701480460307,1.0
1.0,0.9819062045735578,1.0
1.0,0.981442261101085,1.0
1.0,0.9807248465519847,1.0
1.0,0.9798408927345985,1.0
1.0,0.9789569389172125,1.0
1.0,0.9780729850998264,1.0
1.0,0.9771890312824401,1.0
1.0,0.9764584237389831,1.0
1.0,0.9760319546310732,1.0
1.0,0.9756054855231633,1.0
1.0,0.9751790164152532,1.0
1.0,0.9747525473073434,1.0
1.0,0.9743260781994334,1.0
1.0,0.9738996090915235,1.0
1.0,0.9734731399836136,1.0
1.0,0.9730466708757037,1.0
1.0,0.9726202017677937,1.0
1.0,0.9721937326598838,1.0
1.0,0.9717672635519738,1.0
1.0,0.971340794444064,1.0
1.0,0.9709143253361541,1.0
1.0,0.9704878562282442,1.0
1.0,0.9700613871203342,1.0
1.0,0.9696349180124244,1.0
1.0,0.9692084489045144,1.0
1.0,0.9687819797966044,1.0
1.0,0.9683555106886945,1.0
1.0,0.9679290415807846,1.0
1.0,0.9675025724728747,1.0
1.0,0.9670761033649647,1.0
1.0,0.9666496342570549,1.0
1.0,0.9662231651491449,1.0
1.0,0.965796696041235,1.0
1.0,0.9653702269333251,1.0
1.0,0.9649437578254152,1.0
1.0,0.9645172887175053,1.0
1.0,0.9640908196095954,1.0
1.0,0.9636643505016854,1.0
1.0,0.9632378813937754,1.0
0.9742905210732943,0.9628114122858655,1.054198172960862
0.9258523723708054,0.9623849431779556,1.1563106727421957
0.9258523723708054,0.9619584740700458,1.1563106727421957
0.9255343639479586,0.9615320049621359,1.1549150020425434
0.924883440457444,0.961105535854226,1.1520582385791922
0.924863564931016,0.960679066746316,1.1519710091604638
0.924863564931016,0.960252597638406,1.1519710091604638
0.924863564931016,0.9598261285304961,1.1519710091604638
0.9709271080386341,0.9593996594225862,1.0588028527907327
0.9968768655448388,0.9589731903146763,1.0160441709949741
0.9893003726999108,0.9585467212067664,1.0549661413716709
0.9919270111459567,0.9581202520988564,1.0323403400843505
0.9943353861686881,0.9576937829909465,1.013567665756638
0.9943353861686881,0.9572673138830367,1.013567665756638
0.9958048804756108,0.9568408447751267,1.0126867012313308
0.9976215387556288,0.9564143756672168,1.0093485878837103
0.9996317221299038,0.9559879065593069,1.0014475232852198
1.0,0.955561437451397,1.0
1.0,0.955134968343487,1.0
1.0,0.9547084992355771,1.0
1.0,0.9542820301276672,1.0
1.0,0.9538555610197572,1.0
1.0,0.9534290919118473,1.0
1.0,0.9530026228039374,1.0
1.0,0.9525761536960275,1.0
1.0,0.9521496845881177,1.0
1.0,0.9517232154802077,1.0
1.0,0.9512967463722977,1.0
1.0,0.9508702772643879,1.0
1.0,0.9504438081564779,1.0
1.0,0.950017339048568,1.0
1.0,0.949590869940658,1.0
1.0,0.9491644008327482,1.0
1.0,0.9487379317248381,1.0
1.0,0.9483114626169283,1.0
1.0,0.9478849935090183,1.0
1.0,0.9474585244011084,1.0
1.0,0.9470320552931986,1.0
1.0,0.9466055861852887,1.0
1.0,0.9461791170773786,1.0
1.0,0.9457526479694688,1.0
1.0,0.9453261788615588,1.0
1.0,0.9448997097536489,1.0
1.0,0.944473240645739,1.0
1.0,0.9440467715378291,1.0
1.0,0.9436203024299191,1.0
1.0,0.9431938333220092,1.0
1.0,0.9427673642140992,1.0
1.0,0.9423408951061895,1.0
1.0,0.9419144259982795,1.0
1.0,0.9414879568903696,1.0
1.0,0.9410614877824597,1.0
1.0,0.9406350186745498,1.0
1.0,0.9402085495666399,1.0
1.0,0.9397820804587299,1.0
1.0,0.9393556113508199,1.0
1.0,0.93892914224291,1.0
1.0,0.9385026731350001,1.0
1.0,0.9380762040270902,1.0
1.0,0.9376497349191804,1.0
1.0,0.9372232658112705,1.0
1.0,0.9367967967033605,1.0
1.0,0.9363703275954505,1.0
1.0,0.9359438584875406,1.0
1.0,0.9355173893796307,1.0
1.0,0.9350909202717208,1.0
1.0,0.9346644511638109,1.0
1.0,0.9342379820559009,1.0
1.0,0.933811512947991,1.0
1.0,0.9333850438400811,1.0
1.0,0.9329585747321711,1.0
1.0,0.9325321056242613,1.0
1.0,0.9321056365163514,1.0
1.0,0.9316791674084415,1.0
1.0,0.9312526983005314,1.0
1.0,0.9308262291926216,1.0
1.0,0.9303997600847116,1.0
1.0,0.9299732909768017,1.0
1.0,0.9295468218688918,1.0
1.0,0.9291203527609819,1.0
1.0,0.9286938836530719,1.0
1.0,0.928267414545162,1.0
1.0,0.927840945437252,1.0
1.0,0.9274144763293422,1.0
1.0,0.9269880072214323,1.0
1.0,0.9265615381135224,1.0
1.0,0.9261350690056125,1.0
1.0,0.9257085998977025,1.0
1.0,0.9252821307897926,1.0
1.0,0.9248556616818826,1.0
1.0,0.9244291925739727,1.0
1.0,0.9240027234660628,1.0
1.0,0.9235762543581529,1.0
1.0,0.923149785250243,1.0
1.0,0.9227233161423332,1.0
1.0,0.9222968470344232,1.0
1.0,0.9218703779265133,1.0
1.0,0.9214439088186033,1.0
1.0,0.9210174397106934,1.0
1.0,0.9205909706027835,1.0
1.0,0.9201645014948736,1.0
1.0,0.9197380323869636,1.0
1.0,0.9193115632790537,1.0
1.0,0.9188850941711437,1.0
1.0,0.9184586250632338,1.0
1.0,0.918032155955324,1.0
1.0,0.9176056868474141,1.0
1.0,0.9171792177395042,1.0
1.0,0.9167527486315943,1.0
1.0,0.9163262795236843,1.0
1.0,0.9158998104157744,1.0
1.0,0.9154733413078644,1.0
1.0,0.9150468721999545,1.0
1.0,0.9146204030920446,1.0
1.0,0.9141939339841347,1.0
1.0,0.9137674648762248,1.0
1.0,0.9136387571412643,1.0
1.0,0.9137796144220722,1.0
1.0,0.9139204717028802,1.0
1.0,0.9140613289836881,1.0
