ped_ave_time_exposure,ped_ave_threshold_exposure,ped_ave_time_sum,bike_ave_time_exposure,bike_ave_threshold_exposure,bike_ave_time_sum,final_threshold_exposure,final_time_exposure,final_time_sum
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.000362120318909,1.0,1.0,0.9995360565275271,1.0,1.0,1.0,0.9999490884232181,1.0
1.0007242406378178,1.0,1.0,0.9990721130550543,1.0,1.0,1.0,0.9998981768464361,1.0
1.0010863609567267,1.0,1.0,0.9986081695825815,1.0,1.0,1.0,0.9998472652696541,1.0
1.0014484812756355,1.0,1.0,0.9981442261101086,1.0,1.0,1.0,0.999796353692872,1.0
1.0018106015945445,1.0,1.0,0.9976802826376356,1.0,1.0,1.0,0.9997454421160901,1.0
1.0021727219134533,1.0,1.0,0.9972163391651627,1.0,1.0,1.0,0.999694530539308,1.0
1.0025348422323621,1.0,1.0,0.9967523956926899,1.0,1.0,1.0,0.999643618962526,1.0
1.0028969625512711,1.0,1.0,0.996288452220217,1.0,1.0,1.0,0.999592707385744,1.0
1.00325908287018,1.0,1.0,0.9958245087477442,1.0,1.0,1.0,0.9995417958089621,1.0
1.003621203189089,1.0,1.0,0.9953605652752713,1.0,1.0,1.0,0.9994908842321801,1.0
1.0039833235079978,1.0,1.0,0.9948966218027984,1.0,1.0,1.0,0.9994399726553981,1.0
1.0043454438269066,1.0,1.0,0.9944326783303254,1.0,1.0,1.0,0.999389061078616,1.0
1.0047075641458156,1.0,1.0,0.9939687348578526,1.0,1.0,1.0,0.9993381495018341,1.0
1.0050696844647244,1.0,1.0,0.9935047913853798,1.0,1.0,1.0,0.9992872379250521,1.0
1.0054318047836333,1.0,1.0,0.9930408479129069,1.0,1.0,1.0,0.9992363263482701,1.0
1.0057130793756741,1.0,1.0,0.992576904440434,1.0,1.0,1.0,0.9991449919080541,1.0
1.0050102954659776,1.0,1.0,0.9921129609679611,1.0,1.0,1.0,0.9985616282169694,1.0
