ped_ave_time_exposure,ped_ave_threshold_exposure,ped_ave_time_sum,bike_ave_time_exposure,bike_ave_threshold_exposure,bike_ave_time_sum,final_threshold_exposure,final_time_exposure,final_time_sum
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0011123685328642,1.0,1.0,0.9952051435204353,1.0,1.0,1.0,0.9981587560266498,1.0
1.0022247370657285,1.0,1.0,0.9904102870408693,1.0,1.0,1.0,0.9963175120532989,1.0
1.0033371055985925,1.0,1.0,0.9856154305613033,1.0,1.0,1.0,0.9944762680799479,1.0
1.0044494741314565,1.0,1.0,0.9808205740817386,1.0,1.0,1.0,0.9926350241065975,1.0
1.0055618426643207,1.0,1.0,0.9760257176021727,1.0,1.0,1.0,0.9907937801332467,1.0
1.006674211197185,1.0,1.0,0.9712308611226079,1.0,1.0,1.0,0.9889525361598964,1.0
1.0077865797300491,1.0,1.0,0.9664360046430434,1.0,1.0,1.0,0.9871112921865463,1.0
1.0055697575715028,1.0,1.0,0.9616411481634772,1.0,1.0,1.0,0.98360545286749,1.0
1.002228063233098,1.0,1.0,0.9585871854675201,1.0,1.0,1.0,0.980407624350309,1.0
0.9988863688946934,1.0,1.0,0.9567416875614294,1.0,1.0,1.0,0.9778140282280614,1.0
0.9955446745562887,1.0,1.0,0.9548961896553391,1.0,1.0,1.0,0.9752204321058139,1.0
0.992202980217884,1.0,1.0,0.9530506917492487,1.0,1.0,1.0,0.9726268359835664,1.0
0.9888612858794792,1.0,1.0,0.9512051938431583,1.0,1.0,1.0,0.9700332398613187,1.0
0.9855195915410745,1.0,1.0,0.9493596959370678,1.0,1.0,1.0,0.9674396437390711,1.0
0.9821778972026698,1.0,1.0,0.9475141980309774,1.0,1.0,1.0,0.9648460476168236,1.0
0.9788362028642651,1.0,1.0,0.9456687001248867,1.0,1.0,1.0,0.9622524514945758,1.0
0.9754945085258604,1.0,1.0,0.9438232022187962,1.0,1.0,1.0,0.9596588553723283,1.0
0.9721528141874558,1.0,1.0,0.941977704312706,1.0,1.0,1.0,0.9570652592500809,1.0
0.968811119849051,1.0,1.0,0.9401322064066153,1.0,1.0,1.0,0.9544716631278332,1.0
0.9654694255106462,1.0,1.0,0.9382867085005251,1.0,1.0,1.0,0.9518780670055856,1.0
0.9621277311722415,1.0,1.0,0.9364412105944344,1.0,1.0,1.0,0.9492844708833379,1.0
0.9587860368338368,1.0,1.0,0.934595712688344,1.0,1.0,1.0,0.9466908747610904,1.0
0.9554443424954322,1.0,1.0,0.9327502147822535,1.0,1.0,1.0,0.9440972786388429,1.0
0.9521026481570274,1.0,1.0,0.9309047168761629,1.0,1.0,1.0,0.9415036825165952,1.0
0.9487609538186226,1.0,1.0,0.9290592189700726,1.0,1.0,1.0,0.9389100863943476,1.0
0.9454192594802179,1.0,1.0,0.9272137210639819,1.0,1.0,1.0,0.9363164902721,1.0
0.9420775651418132,1.0,1.0,0.9253682231578917,1.0,1.0,1.0,0.9337228941498524,1.0
0.9387358708034085,1.0,1.0,0.923522725251801,1.0,1.0,1.0,0.9311292980276047,1.0
0.9353941764650038,1.0,1.0,0.9216772273457107,1.0,1.0,1.0,0.9285357019053573,1.0
0.932052482126599,1.0,1.0,0.9198317294396201,1.0,1.0,1.0,0.9259421057831095,1.0
0.9287107877881944,1.0,1.0,0.9179862315335299,1.0,1.0,1.0,0.9233485096608621,1.0
0.9269387265145522,1.0,1.0,0.9161407336274392,1.0,1.0,1.0,0.9215397300709958,1.0
0.9263679870050785,1.0,1.0,0.9142952357213485,1.0,1.0,1.0,0.9203316113632135,1.0
0.9257972474956049,1.0,1.0,0.9124497378152583,1.0,1.0,1.0,0.9191234926554316,1.0
0.925226507986131,1.0,1.0,0.910604239909168,1.0,1.0,1.0,0.9179153739476495,1.0
0.9246557684766574,1.0,1.0,0.9087587420030774,1.0,1.0,1.0,0.9167072552398674,1.0
0.9240850289671837,1.0,1.0,0.9069132440969869,1.0,1.0,1.0,0.9154991365320853,1.0
0.92351428945771,1.0,1.0,0.9050677461908965,1.0,1.0,1.0,0.9142910178243032,1.0
0.9229435499482362,1.0,1.0,0.9032222482848058,1.0,1.0,1.0,0.913082899116521,1.0
