ave_threshold_exposure,ave_time_exposure,ave_time_sum
1.0,1.0,1.0
1.0,0.9982187724719398,1.0
1.0,0.9964375449438797,1.0
1.0,0.9946563174158195,1.0
1.0,0.9928750898877594,1.0
1.0,0.9910938623596992,1.0
1.0,0.989312634831639,1.0
1.0,0.9875314073035789,1.0
1.0,0.9857501797755187,1.0
1.0,0.9839689522474585,1.0
1.0,0.9821877247193984,1.0
1.0,0.9804064971913383,1.0
1.0,0.9786252696632781,1.0
1.0,0.9768440421352179,1.0
1.0,0.9750628146071578,1.0
1.0,0.9732815870790976,1.0
1.0,0.9715003595510375,1.0
1.0,0.9697191320229773,1.0
1.0,0.9679379044949171,1.0
1.0,0.966156676966857,1.0
1.0,0.9643754494387968,1.0
1.0,0.9625942219107367,1.0
1.0,0.9608129943826765,1.0
1.0,0.9590317668546163,1.0
1.0,0.9572505393265562,1.0
1.0,0.955469311798496,1.0
1.0,0.9536880842704358,1.0
1.0,0.9519068567423757,1.0
1.0,0.9501256292143155,1.0
1.0,0.9483444016862554,1.0
1.0,0.9465631741581952,1.0
1.0,0.9447819466301351,1.0
1.0,0.943000719102075,1.0
1.0,0.9412194915740149,1.0
1.0,0.9394382640459547,1.0
1.0,0.9376570365178944,1.0
1.0,0.9358758089898344,1.0
1.0,0.9340945814617742,1.0
1.0,0.9323133539337141,1.0
1.0,0.9305321264056539,1.0
1.0,0.9287508988775937,1.0
1.0,0.9269696713495336,1.0
1.0,0.9251884438214734,1.0
1.0,0.9234072162934132,1.0
1.0,0.9216259887653531,1.0
1.0,0.9198447612372929,1.0
1.0,0.9180635337092328,1.0
1.0,0.9162823061811726,1.0
1.0,0.9145010786531124,1.0
1.0,0.9127198511250523,1.0
1.0,0.9109386235969921,1.0
1.0,0.909157396068932,1.0
1.0,0.9073761685408718,1.0
1.0,0.9055949410128117,1.0
1.0,0.9038137134847515,1.0
1.0,0.9020324859566914,1.0
1.0,0.9002512584286312,1.0
1.0,0.898470030900571,1.0
1.0,0.8966888033725109,1.0
1.0,0.8949075758444507,1.0
1.0,0.8931263483163905,1.0
1.0,0.8913451207883303,1.0
1.0,0.889603727840931,1.0
1.0,0.8880593766309248,1.0
1.0,0.8865150254209185,1.0
1.0,0.8849706742109125,1.0
1.0,0.8834263230009063,1.0
1.0,0.8818819717909001,1.0
1.0,0.8803376205808939,1.0
1.0,0.8787932693708876,1.0
1.0,0.8772489181608816,1.0
1.0,0.8757045669508754,1.0
1.0,0.8741602157408692,1.0
1.0,0.872615864530863,1.0
1.0,0.8710715133208567,1.0
1.0,0.8695271621108507,1.0
1.0,0.8679828109008445,1.0
1.0,0.8664384596908382,1.0
1.0,0.8648941084808321,1.0
1.0,0.8633497572708259,1.0
1.0,0.8618054060608198,1.0
1.0,0.8602610548508136,1.0
1.0,0.8587167036408073,1.0
1.0,0.8571723524308013,1.0
1.0,0.855628001220795,1.0
1.0,0.8540836500107888,1.0
1.0,0.8525392988007827,1.0
