ped_ave_time_exposure,ped_ave_threshold_exposure,ped_ave_time_sum,bike_ave_time_exposure,bike_ave_threshold_exposure,bike_ave_time_sum,final_threshold_exposure,final_time_exposure,final_time_sum
1.0000357933175064,1.0,1.0,0.9889816402512289,1.0,1.0,1.0,0.9945087167843676,1.0
0.9995218422513493,1.0,1.0,0.9907416659930393,1.0,1.0,1.0,0.9951317541221942,1.0
0.9990078911851923,1.0,1.0,0.9878951508975262,1.0,1.0,1.0,0.9934515210413593,1.0
0.9984939401190351,1.0,1.0,0.9844103759195985,1.0,1.0,1.0,0.9914521580193167,1.0
0.9980017422780324,1.0,1.0,0.9809477679570315,1.0,1.0,1.0,0.989474755117532,1.0
0.997595823800098,1.0,1.0,0.9774851599944645,1.0,1.0,1.0,0.9875404918972812,1.0
0.9971900847460617,1.0,1.0,0.9740225520318977,1.0,1.0,1.0,0.9856063183889797,1.0
0.9967926027345106,1.0,1.0,0.9705599440693305,1.0,1.0,1.0,0.9836762734019207,1.0
0.9963954533018975,1.0,1.0,0.9670973361067634,1.0,1.0,1.0,0.9817463947043304,1.0
0.9958017218244184,1.0,1.0,0.9636347281441967,1.0,1.0,1.0,0.9797182249843075,1.0
0.995006449476531,1.0,1.0,0.9601721201816298,1.0,1.0,1.0,0.9775892848290804,1.0
0.9941617684322276,1.0,1.0,0.956709512219063,1.0,1.0,1.0,0.9754356403256452,1.0
0.9932825802735039,1.0,1.0,0.9532469042564958,1.0,1.0,1.0,0.9732647422649998,1.0
0.992344282253435,1.0,1.0,0.9498045081441367,1.0,1.0,1.0,0.9710743951987859,1.0
0.9913704459620045,1.0,1.0,0.946478629662866,1.0,1.0,1.0,0.9689245378124353,1.0
0.9903406647690356,1.0,1.0,0.9437794931409293,1.0,1.0,1.0,0.9670600789549825,1.0
0.9892483617165557,1.0,1.0,0.9417594636197738,1.0,1.0,1.0,0.9655039126681648,1.0
0.9881159174196438,1.0,1.0,0.9391266159071984,1.0,1.0,1.0,0.9636212666634211,1.0
0.9869393835216574,1.0,1.0,0.9363556243139796,1.0,1.0,1.0,0.9616475039178185,1.0
0.9857820072746465,1.0,1.0,0.9335837154926198,1.0,1.0,1.0,0.9596828613836331,1.0
0.9842657617816694,1.0,1.0,0.9308379331991832,1.0,1.0,1.0,0.9575518474904263,1.0
0.982718727868429,1.0,1.0,0.9280942486046478,1.0,1.0,1.0,0.9554064882365384,1.0
0.9811689910272389,1.0,1.0,0.9253198848470028,1.0,1.0,1.0,0.9532444379371208,1.0
0.9796937775262324,1.0,1.0,0.9225638272035668,1.0,1.0,1.0,0.9511288023648996,1.0
0.9787897384212934,1.0,1.0,0.9199170801391517,1.0,1.0,1.0,0.9493534092802225,1.0
0.9778856993163546,1.0,1.0,0.9172410111777826,1.0,1.0,1.0,0.9475633552470686,1.0
0.9769821128100861,1.0,1.0,0.9144745332936473,1.0,1.0,1.0,0.9457283230518667,1.0
0.9761384950954863,1.0,1.0,0.911824533139604,1.0,1.0,1.0,0.9439815141175452,1.0
0.9752978474732841,1.0,1.0,0.9092602447898963,1.0,1.0,1.0,0.9422790461315902,1.0
0.9745003127356189,1.0,1.0,0.9067098072347691,1.0,1.0,1.0,0.9406050599851941,1.0
0.9735243187363912,1.0,1.0,0.9041890063044074,1.0,1.0,1.0,0.9388566625203993,1.0
0.9725374535841137,1.0,1.0,0.901668205374045,1.0,1.0,1.0,0.9371028294790793,1.0
0.9714954265434157,1.0,1.0,0.8991474044436829,1.0,1.0,1.0,0.9353214154935493,1.0
0.9704989884068331,1.0,1.0,0.8966266035133208,1.0,1.0,1.0,0.933562795960077,1.0
0.96945149135682,1.0,1.0,0.8941058025829585,1.0,1.0,1.0,0.9317786469698892,1.0
0.9683998538439923,1.0,1.0,0.8916302996544015,1.0,1.0,1.0,0.9300150767491969,1.0
0.9673426559721021,1.0,1.0,0.8892286162751843,1.0,1.0,1.0,0.9282856361236432,1.0
0.96627341805105,1.0,1.0,0.8868365662375752,1.0,1.0,1.0,0.9265549921443126,1.0
0.9651810258500417,1.0,1.0,0.8844602024529543,1.0,1.0,1.0,0.9248206141514981,1.0
0.9640933583372889,1.0,1.0,0.8822673984411032,1.0,1.0,1.0,0.9231803783891961,1.0
0.9630048552806076,1.0,1.0,0.8800466960620343,1.0,1.0,1.0,0.921525775671321,1.0
0.9618981116474512,1.0,1.0,0.8778005087778904,1.0,1.0,1.0,0.9198493102126708,1.0
0.9607899544530024,1.0,1.0,0.8755527032991524,1.0,1.0,1.0,0.9181713288760773,1.0
0.9596753071689945,1.0,1.0,0.873257069652896,1.0,1.0,1.0,0.9164661884109453,1.0
0.9585563344086401,1.0,1.0,0.8709644137172325,1.0,1.0,1.0,0.9147603740629363,1.0
0.957431258494578,1.0,1.0,0.868709615650707,1.0,1.0,1.0,0.9130704370726426,1.0
0.9563006381470639,1.0,1.0,0.8665087495902885,1.0,1.0,1.0,0.9114046938686762,1.0
0.9551555112990645,1.0,1.0,0.8643262954640443,1.0,1.0,1.0,0.9097409033815544,1.0
0.954006313792468,1.0,1.0,0.8621401739145564,1.0,1.0,1.0,0.9080732438535122,1.0
0.9528200044575469,1.0,1.0,0.8599589206541478,1.0,1.0,1.0,0.9063894625558473,1.0
0.9515329613647006,1.0,1.0,0.8578208326130736,1.0,1.0,1.0,0.9046768969888871,1.0
