threshold,normal_time,aqi_time,average_normal_exp_history,average_route_exp_history,total_normal_exp_history,total_route_exp
132,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
131,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
130,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
129,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
128,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
127,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
126,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
125,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
124,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
123,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
122,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
121,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
120,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
119,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
118,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
117,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
116,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
115,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
114,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
113,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
112,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
111,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
110,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
109,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
108,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
107,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
106,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
105,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
104,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
103,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
102,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
101,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
100,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
99,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
98,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
97,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
96,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
95,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
94,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
93,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
92,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
91,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
90,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
89,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
88,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
87,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
86,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
85,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
84,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
83,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
82,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
81,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
80,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
79,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
78,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
77,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
76,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
75,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
74,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
73,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
72,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
71,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
70,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
69,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
68,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
67,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
66,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
65,1741.881,1791.33,55.46083336720957,54.8775642311423,4.09211123246858,4.145498561508959
64,1741.881,1791.33,55.46083336720957,54.8775642311423,4.09211123246858,4.145498561508959
63,1741.881,1791.33,55.46083336720957,54.8775642311423,4.09211123246858,4.145498561508959
62,1741.881,1905.068,55.46083336720957,53.14691512434364,4.09211123246858,4.3412639761917475
61,1741.881,1905.068,55.46083336720957,53.14691512434364,4.09211123246858,4.3412639761917475
60,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
59,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
58,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
57,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
56,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
55,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
54,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
53,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
52,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
51,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
50,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
49,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
48,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
47,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
46,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
45,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
44,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
43,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
42,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
41,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
40,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
39,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
38,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
37,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
36,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
35,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
34,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
33,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
32,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
31,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
30,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
29,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
28,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
27,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
26,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
25,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
24,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
23,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
22,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
21,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
20,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
19,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
18,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
17,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
16,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
15,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
14,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
13,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
12,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
11,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
10,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
9,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
8,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
7,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
6,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
5,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
4,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
3,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
2,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
1,1741.881,1741.881,55.46083336720957,55.46083336720957,4.09211123246858,4.09211123246858
