ped_ave_time_exposure,ped_ave_threshold_exposure,ped_ave_time_sum,bike_ave_time_exposure,bike_ave_threshold_exposure,bike_ave_time_sum,final_threshold_exposure,final_time_exposure,final_time_sum
0.9976505396550064,1.0,1.0,0.9963738787865963,1.0,1.0,1.0,0.9970122092208014,1.0
0.9975010727062389,1.0,1.0,0.9936232571733712,1.0,1.0,1.0,0.995562164939805,1.0
0.9975193394086987,1.0,1.0,0.9895764640034482,1.0,1.0,1.0,0.9935479017060735,1.0
0.9978744585740759,1.0,1.0,0.9855296708335252,1.0,1.0,1.0,0.9917020647038005,1.0
0.9982371474218661,1.0,1.0,0.9816508489781343,1.0,1.0,1.0,0.9899439982000002,1.0
0.9985512035450096,1.0,1.0,0.978006970339584,1.0,1.0,1.0,0.9882790869422968,1.0
0.9988580484314717,1.0,1.0,0.9738804076352534,1.0,1.0,1.0,0.9863692280333626,1.0
0.999164893317934,1.0,1.0,0.9702621847476582,1.0,1.0,1.0,0.9847135390327961,1.0
0.9993803605004683,1.0,1.0,0.966643961860063,1.0,1.0,1.0,0.9830121611802656,1.0
0.9995057659806793,1.0,1.0,0.963203531316168,1.0,1.0,1.0,0.9813546486484237,1.0
0.9995088257307354,1.0,1.0,0.9597948046917001,1.0,1.0,1.0,0.9796518152112177,1.0
0.9991963231791143,1.0,1.0,0.9563303921797008,1.0,1.0,1.0,0.9777633576794076,1.0
0.9988641675208467,1.0,1.0,0.9528662769503892,1.0,1.0,1.0,0.9758652222356179,1.0
0.9984091721546541,1.0,1.0,0.9494213337198631,1.0,1.0,1.0,0.9739152529372586,1.0
0.9977915471964736,1.0,1.0,0.9467779656456,1.0,1.0,1.0,0.9722847564210368,1.0
0.9970776332555166,1.0,1.0,0.9452475664159775,1.0,1.0,1.0,0.971162599835747,1.0
0.9963374341050488,1.0,1.0,0.9431410530111718,1.0,1.0,1.0,0.9697392435581103,1.0
0.9955438873299771,1.0,1.0,0.9412441194836373,1.0,1.0,1.0,0.9683940034068073,1.0
0.9947283230595444,1.0,1.0,0.9394281901080518,1.0,1.0,1.0,0.9670782565837981,1.0
0.9939127587891115,1.0,1.0,0.9379705222074783,1.0,1.0,1.0,0.9659416404982949,1.0
0.9930971945186786,1.0,1.0,0.9365807970096631,1.0,1.0,1.0,0.9648389957641709,1.0
0.992253374929932,1.0,1.0,0.9351910718118478,1.0,1.0,1.0,0.96372222337089,1.0
0.9913219792650264,1.0,1.0,0.9338013466140328,1.0,1.0,1.0,0.9625616629395296,1.0
0.9902130085342243,1.0,1.0,0.9324116214162173,1.0,1.0,1.0,0.9613123149752207,1.0
0.9891040378034224,1.0,1.0,0.9310218962184021,1.0,1.0,1.0,0.9600629670109122,1.0
0.9879963169867044,1.0,1.0,0.9293835671548015,1.0,1.0,1.0,0.958689942070753,1.0
0.9869017088614999,1.0,1.0,0.9276899266305597,1.0,1.0,1.0,0.9572958177460298,1.0
0.9858071007362955,1.0,1.0,0.9260593544172415,1.0,1.0,1.0,0.9559332275767685,1.0
0.9847124926110911,1.0,1.0,0.9246253954901653,1.0,1.0,1.0,0.9546689440506282,1.0
0.9836179266323429,1.0,1.0,0.9232702108114971,1.0,1.0,1.0,0.95344406872192,1.0
0.9825233330860129,1.0,1.0,0.9219150261328286,1.0,1.0,1.0,0.9522191796094208,1.0
0.981393718412593,1.0,1.0,0.9205598414541604,1.0,1.0,1.0,0.9509767799333767,1.0
0.9803222725426339,1.0,1.0,0.919204656775492,1.0,1.0,1.0,0.9497634646590629,1.0
0.9793158190187559,1.0,1.0,0.9178494720968235,1.0,1.0,1.0,0.9485826455577897,1.0
0.9783826353913436,1.0,1.0,0.9165161883553858,1.0,1.0,1.0,0.9474494118733647,1.0
0.9773489562217467,1.0,1.0,0.9152020084257927,1.0,1.0,1.0,0.9462754823237697,1.0
0.9762860451044933,1.0,1.0,0.913920873030943,1.0,1.0,1.0,0.9451034590677182,1.0
0.9752413535259784,1.0,1.0,0.9126402406636178,1.0,1.0,1.0,0.9439407970947982,1.0
0.9743747431776035,1.0,1.0,0.9113596082962927,1.0,1.0,1.0,0.9428671757369481,1.0
0.9734993689112289,1.0,1.0,0.9100789759289674,1.0,1.0,1.0,0.9417891724200982,1.0
0.9726191840242597,1.0,1.0,0.9087983435616421,1.0,1.0,1.0,0.940708763792951,1.0
0.9717389991372911,1.0,1.0,0.9075177111943168,1.0,1.0,1.0,0.939628355165804,1.0
0.9708580079982972,1.0,1.0,0.9062329544375971,1.0,1.0,1.0,0.9385454812179472,1.0
0.9699619266042195,1.0,1.0,0.9049550903387298,1.0,1.0,1.0,0.9374585084714746,1.0
0.9690658358491742,1.0,1.0,0.9037262013318008,1.0,1.0,1.0,0.9363960185904875,1.0
0.9675539532651585,1.0,1.0,0.9026189584669138,1.0,1.0,1.0,0.9350864558660361,1.0
0.9656860079805603,1.0,1.0,0.9015117156020264,1.0,1.0,1.0,0.9335988617912934,1.0
0.9638067428195284,1.0,1.0,0.9004044727371392,1.0,1.0,1.0,0.9321056077783338,1.0
0.9624662508565034,1.0,1.0,0.8992972298722524,1.0,1.0,1.0,0.9308817403643779,1.0
0.961510453191403,1.0,1.0,0.8981878723066056,1.0,1.0,1.0,0.9298491627490043,1.0
0.960542465512786,1.0,1.0,0.8970623031678581,1.0,1.0,1.0,0.928802384340322,1.0
0.9595668206311183,1.0,1.0,0.8959408659933391,1.0,1.0,1.0,0.9277538433122288,1.0
0.9585911757494504,1.0,1.0,0.8948197689546202,1.0,1.0,1.0,0.9267054723520354,1.0
0.9576148678637227,1.0,1.0,0.8936484619422096,1.0,1.0,1.0,0.9256316649029661,1.0
0.9566373260118898,1.0,1.0,0.8925414530146418,1.0,1.0,1.0,0.9245893895132657,1.0
0.9556597841600569,1.0,1.0,0.8915259186366113,1.0,1.0,1.0,0.9235928513983341,1.0
0.9546822423082242,1.0,1.0,0.8905266354364421,1.0,1.0,1.0,0.9226044388723331,1.0
0.9537047004563912,1.0,1.0,0.889592840460324,1.0,1.0,1.0,0.9216487704583576,1.0
0.9527178558632113,1.0,1.0,0.8886590454842063,1.0,1.0,1.0,0.9206884506737087,1.0
0.9517157122977524,1.0,1.0,0.8877252505080883,1.0,1.0,1.0,0.9197204814029203,1.0
0.9506919260615853,1.0,1.0,0.8867914555319704,1.0,1.0,1.0,0.9187416907967778,1.0
0.9496688175721679,1.0,1.0,0.8858576605558524,1.0,1.0,1.0,0.9177632390640101,1.0
0.9486474469917099,1.0,1.0,0.8849577241169416,1.0,1.0,1.0,0.9168025855543258,1.0
0.9476260764112514,1.0,1.0,0.8840753634859871,1.0,1.0,1.0,0.9158507199486192,1.0
0.9466047058307931,1.0,1.0,0.8831930028550328,1.0,1.0,1.0,0.914898854342913,1.0
