ave_threshold_exposure,ave_time_exposure,ave_time_sum
1.0,0.9963738787865963,1.0
1.0,0.9936232571733712,1.0
1.0,0.9895764640034482,1.0
1.0,0.9855296708335252,1.0
1.0,0.9816508489781343,1.0
1.0,0.978006970339584,1.0
1.0,0.9738804076352534,1.0
1.0,0.9702621847476582,1.0
1.0,0.966643961860063,1.0
1.0,0.963203531316168,1.0
1.0,0.9597948046917001,1.0
1.0,0.9563303921797008,1.0
1.0,0.9528662769503892,1.0
1.0,0.9494213337198631,1.0
1.0,0.9467779656456,1.0
1.0,0.9452475664159775,1.0
1.0,0.9431410530111718,1.0
1.0,0.9412441194836373,1.0
1.0,0.9394281901080518,1.0
1.0,0.9379705222074783,1.0
1.0,0.9365807970096631,1.0
1.0,0.9351910718118478,1.0
1.0,0.9338013466140328,1.0
1.0,0.9324116214162173,1.0
1.0,0.9310218962184021,1.0
1.0,0.9293835671548015,1.0
1.0,0.9276899266305597,1.0
1.0,0.9260593544172415,1.0
1.0,0.9246253954901653,1.0
1.0,0.9232702108114971,1.0
1.0,0.9219150261328286,1.0
1.0,0.9205598414541604,1.0
1.0,0.919204656775492,1.0
1.0,0.9178494720968235,1.0
1.0,0.9165161883553858,1.0
1.0,0.9152020084257927,1.0
1.0,0.913920873030943,1.0
1.0,0.9126402406636178,1.0
1.0,0.9113596082962927,1.0
1.0,0.9100789759289674,1.0
1.0,0.9087983435616421,1.0
1.0,0.9075177111943168,1.0
1.0,0.9062329544375971,1.0
1.0,0.9049550903387298,1.0
1.0,0.9037262013318008,1.0
1.0,0.9026189584669138,1.0
1.0,0.9015117156020264,1.0
1.0,0.9004044727371392,1.0
1.0,0.8992972298722524,1.0
1.0,0.8981878723066056,1.0
1.0,0.8970623031678581,1.0
1.0,0.8959408659933391,1.0
1.0,0.8948197689546202,1.0
1.0,0.8936484619422096,1.0
1.0,0.8925414530146418,1.0
1.0,0.8915259186366113,1.0
1.0,0.8905266354364421,1.0
1.0,0.889592840460324,1.0
1.0,0.8886590454842063,1.0
1.0,0.8877252505080883,1.0
1.0,0.8867914555319704,1.0
1.0,0.8858576605558524,1.0
1.0,0.8849577241169416,1.0
1.0,0.8840753634859871,1.0
1.0,0.8831930028550328,1.0
1.0,0.8823106422240785,1.0
1.0,0.8813911782628507,1.0
1.0,0.8803717426986458,1.0
1.0,0.8793523071344409,1.0
1.0,0.8783328715702361,1.0
1.0,0.877313436006031,1.0
1.0,0.8762940004418261,1.0
1.0,0.8752791618269827,1.0
1.0,0.8742940323649608,1.0
1.0,0.8733205216695274,1.0
1.0,0.8723542148196738,1.0
1.0,0.8713879079698204,1.0
1.0,0.8704221283596936,1.0
1.0,0.8694601596522653,1.0
1.0,0.8684981909448369,1.0
1.0,0.8675767886178681,1.0
1.0,0.8666584745388926,1.0
1.0,0.8657401604599169,1.0
0.9956885933835257,0.864821846380941,1.0228338174101836
0.9917003307431631,0.8639035323019651,1.0363659776453256
0.9882721259732272,0.8629852182229893,1.037669325305703
0.9839489525567273,0.8620669041440137,1.0401544082804433
0.9815263184656522,0.861148590065038,1.0335257458611435
0.9819078555486985,0.8602302759860622,1.0137772493792352
0.9785157352765068,0.8593119619070865,1.0166183539328384
0.9763136116174271,0.8584077225806601,1.019814173456026
0.9768585638610173,0.857511040888905,1.0190801610289997
0.9776571837321333,0.8566143591971498,1.0187986640950093
0.9758566824393918,0.8557466604122813,1.0219478614685606
0.9688319219727601,0.8549590577668428,1.0317286897720424
0.9581119976082506,0.8541855123951327,1.048682856937951
0.9500014277765643,0.8534208062121925,1.061719566204516
0.9500014277765643,0.8526719884509499,1.061719566204516
0.9489555742590209,0.8519328253280598,1.058788045209615
0.946214494403819,0.8511936622051696,1.0597836186384406
0.9394853570399821,0.8504544990822791,1.0743608070577544
0.9276203199024939,0.8497385545813687,1.11185756570391
0.9160362811289343,0.8490262485481966,1.1461921278834202
0.911772362592748,0.8483139425150243,1.141148147088284
0.9061455636071991,0.8476016364818519,1.1846818038140625
0.8999950747061104,0.8468893304486796,1.2319565227677658
0.8940855715779452,0.8461360543073684,1.2041010493287592
0.887832081698884,0.845326483396945,1.1748997409188144
0.8811414888947492,0.8445359705399713,1.1510127865572035
0.8728997985748861,0.8437514813319424,1.162464816214796
0.8647675537915542,0.8429669921239139,1.1716735026329899
0.8571089697856357,0.8421825029158849,1.1787977538078398
0.8528622762305609,0.8413980137078562,1.1797051191524002
0.8457100303225574,0.8409214422902892,1.1860553255768231
0.8361085102403318,0.8402931073264801,1.1979450225002333
0.8209273325945454,0.8396976668401858,1.233183257249544
0.8129117082883313,0.839104189866929,1.2476523674173514
0.810845494178169,0.8385111864384932,1.2449314264946125
0.8112442649960837,0.8379181830100577,1.236784177645676
0.8114753089879011,0.8373251795816218,1.232024072436143
0.8115461363100135,0.836732176153186,1.230499447717981
0.8131501681912215,0.8361391727247502,1.2211299580713033
0.8147959729861166,0.8355461692963143,1.2146284405554089
0.8164751415429466,0.8349531658678788,1.211385856748347
0.8185504335663554,0.8343640496111062,1.2064694669402884
0.8197334766219702,0.8337769144059104,1.2036468852249307
0.8197334766219702,0.8331897792007144,1.2036468852249307
0.8215792610636631,0.8326026439955184,1.2000319943016964
0.8227944024877778,0.8320155087903223,1.197652191110567
0.8227944024877778,0.8314283735851263,1.197652191110567
0.8227944024877778,0.8308412383799305,1.197652191110567
0.8227944024877778,0.8302632809589262,1.197652191110567
0.8227944024877778,0.8296887354417296,1.197652191110567
0.8227944024877778,0.8291141899245328,1.197652191110567
0.8233421054968545,0.828517404285249,1.195741955462041
0.8250504172632602,0.8279069943996079,1.189783839510686
0.8272214569817588,0.8272965845139669,1.1841330496521936
0.8291836723980766,0.8266861746283258,1.1790935315358857
0.8303242654263796,0.8260757647426844,1.1754136394490253
0.830814464289174,0.8254653548570434,1.1749302004358473
0.8312417736014384,0.8248549449714025,1.1748949250197795
0.8320982870211079,0.8242445350857613,1.1731805574562926
0.835352166136701,0.8236341252001202,1.1602859664596665
0.8386566308074599,0.823023715314479,1.1466855393338862
0.8386566308074599,0.8224143727838792,1.1466855393338862
0.8386566308074599,0.8218132215835848,1.1466855393338862
0.8386566308074599,0.8212551167729781,1.1466855393338862
0.8386566308074599,0.8207041847543155,1.1466855393338862
0.8386566308074599,0.820153252735653,1.1466855393338862
0.8386566308074599,0.8196023207169902,1.1466855393338862
0.8386566308074599,0.8190513886983277,1.1466855393338862
0.8386566308074599,0.8185019314079527,1.1466855393338862
0.8386566308074599,0.8179608435523251,1.1466855393338862
0.8386566308074599,0.817437956160949,1.1466855393338862
0.8386566308074599,0.8169150687695728,1.1466855393338862
0.8387443327001753,0.8163921813781967,1.146572506820669
0.8403856109781346,0.8158692939868206,1.1444571840733204
0.84114987032894,0.8153464065954443,1.1434721864581432
0.84114987032894,0.8148235192040681,1.1434721864581432
0.84114987032894,0.8143006318126919,1.1434721864581432
0.84114987032894,0.8137779223571223,1.1434721864581432
0.84114987032894,0.8132586119408409,1.1434721864581432
0.84114987032894,0.8127393015245593,1.1434721864581432
0.84114987032894,0.8122199911082778,1.1434721864581432
0.84114987032894,0.8117006806919963,1.1434721864581432
0.84114987032894,0.8111822792003213,1.1434721864581432
0.84114987032894,0.810688679942852,1.1434721864581432
0.84114987032894,0.8101934016455506,1.1434721864581432
0.84114987032894,0.8096975479030243,1.1434721864581432
0.8472133712485166,0.8092016941604983,1.1395221613492332
0.8630997436578081,0.8087058404179723,1.1291730955638895
0.8698187403053442,0.808209986675446,1.1235745108715534
0.8855600813917018,0.8077141329329198,1.1104224352936547
0.9213349015214564,0.8072172984254786,1.0813886352009323
0.9301211007726232,0.8067202081739008,1.0743296185137532
0.9322318996658647,0.8062231179223228,1.0726768906134287
0.9322318996658647,0.805726027670745,1.0726768906134287
0.9322318996658647,0.8051990377740412,1.0726768906134287
0.9322318996658647,0.8046631652312632,1.0726768906134287
0.9322318996658647,0.8041272926884853,1.0726768906134287
0.9322318996658647,0.8035914201457074,1.0726768906134287
0.9322318996658647,0.8030555476029291,1.0726768906134287
0.9322318996658647,0.802523591856314,1.0726768906134287
0.9322318996658647,0.8020129495981851,1.0726768906134287
0.9322318996658647,0.801497373918313,1.0726768906134287
0.9322318996658647,0.8009592532294662,1.0726768906134287
0.9322318996658647,0.8004211325406193,1.0726768906134287
0.932320722763694,0.7998979601911088,1.0722354820057667
0.9329025140544767,0.7994088318204554,1.0693442556255812
0.9504573303031679,0.7989197034498018,1.0477486048492097
0.9746938403563321,0.7984305750791482,1.0190473116722685
0.9746938403563321,0.7979414467084948,1.0190473116722685
0.9746938403563321,0.7974523183378411,1.0190473116722685
0.975965506670084,0.7969675370653941,1.0180901603319537
0.9926243353802378,0.7964841597696639,1.0055514777738268
1.0,0.796000782473934,1.0
1.0,0.7955174051782037,1.0
1.0,0.7950340278824736,1.0
1.0,0.7945506505867432,1.0
1.0,0.7940827029245889,1.0
